GENE,TYPE,
gene:plasmid:93304,PLASMID,
gene:plasmid:93305,PLASMID,
gene:plasmid:93307,PLASMID,
gene:plasmid:93308,PLASMID,
gene:plasmid:93309,PLASMID,
gene:plasmid:93312,PLASMID,
gene:plasmid:93313,PLASMID,
gene:plasmid:93314,PLASMID,
gene:plasmid:93315,PLASMID,
gene:plasmid:93318,PLASMID,
gene:plasmid:93319,PLASMID,
gene:plasmid:93321,IS,
gene:plasmid:93322,PLASMID,
gene:plasmid:93323,PLASMID,
gene:plasmid:93327,PLASMID,
gene:plasmid:93329,PLASMID,
gene:plasmid:93330,PLASMID,
gene:plasmid:93331,PLASMID,
gene:plasmid:93334,PLASMID,
gene:plasmid:93335,PLASMID,
gene:plasmid:93336,PLASMID,
gene:plasmid:93339,PLASMID,
gene:plasmid:93342,PLASMID,
gene:plasmid:93343,PLASMID,
gene:plasmid:93344,PLASMID,
gene:plasmid:93345,PLASMID,
gene:plasmid:93351,PLASMID,
gene:plasmid:93355,PLASMID,
gene:plasmid:93356,IS,
gene:plasmid:93357,PLASMID,
gene:plasmid:93359,PLASMID,
gene:plasmid:93361,PLASMID,
gene:plasmid:93363,PLASMID,
gene:plasmid:93364,PLASMID,
gene:plasmid:93365,PLASMID,
gene:plasmid:93366,PLASMID,
gene:plasmid:93372,PLASMID,
gene:plasmid:93374,PLASMID,
gene:plasmid:93376,PLASMID,
gene:plasmid:93378,PLASMID,
gene:plasmid:93380,PLASMID,
gene:plasmid:93382,PLASMID,
gene:plasmid:93383,PLASMID,
gene:plasmid:93385,PLASMID,
gene:plasmid:93386,PLASMID,
gene:plasmid:93388,PLASMID,
gene:plasmid:93393,PLASMID,
gene:plasmid:93402,PLASMID,
gene:plasmid:93432,PLASMID,
gene:plasmid:93433,PLASMID,
gene:plasmid:93451,PLASMID,
gene:plasmid:93464,PLASMID,
gene:plasmid:93467,PLASMID,
gene:plasmid:93468,PLASMID,
gene:plasmid:93474,PLASMID,
gene:plasmid:93482,PLASMID,
gene:plasmid:93486,PLASMID,
gene:plasmid:93488,PLASMID,
gene:plasmid:93489,PLASMID,
gene:plasmid:93507,PLASMID,
gene:plasmid:93518,IS,
gene:plasmid:93519,PLASMID,
gene:plasmid:93520,PLASMID,
gene:plasmid:93522,PLASMID,
gene:plasmid:93523,PLASMID,
gene:plasmid:93524,PLASMID,
gene:plasmid:93525,PLASMID,
gene:plasmid:97549,PLASMID,
gene:plasmid:97567,PLASMID,
gene:plasmid:97587,PLASMID,
gene:plasmid:97596,VIRUS,
gene:plasmid:97597,PLASMID,
gene:plasmid:97601,PLASMID,
gene:plasmid:97602,PLASMID,
gene:plasmid:97603,PLASMID,
gene:plasmid:97604,PLASMID,
gene:plasmid:97605,PLASMID,
gene:plasmid:97606,PLASMID,
gene:plasmid:97607,PLASMID,
gene:plasmid:97608,PLASMID,
gene:plasmid:97609,PLASMID,
gene:plasmid:97610,PLASMID,
gene:plasmid:97611,PLASMID,
gene:plasmid:97612,PLASMID,
gene:plasmid:97613,PLASMID,
gene:plasmid:97618,PLASMID,
gene:plasmid:97630,PLASMID,
gene:plasmid:97639,PLASMID,
gene:plasmid:97653,PLASMID,
gene:plasmid:97655,PLASMID,
gene:plasmid:97672,PLASMID,
gene:plasmid:97674,PLASMID,
gene:plasmid:97690,PLASMID,
gene:plasmid:97696,PLASMID,
gene:plasmid:97700,PLASMID,
gene:plasmid:97703,PLASMID,
gene:plasmid:97706,PLASMID,
gene:plasmid:97708,PLASMID,
gene:plasmid:97712,PLASMID,
gene:plasmid:97717,PLASMID,
gene:plasmid:97718,PLASMID,
gene:plasmid:97719,PLASMID,
gene:plasmid:97724,PLASMID,
gene:plasmid:97726,PLASMID,
gene:plasmid:97728,PLASMID,
gene:plasmid:97729,PLASMID,
gene:plasmid:97743,PLASMID,
gene:plasmid:97747,PLASMID,
gene:plasmid:97772,PLASMID,
gene:plasmid:97781,PLASMID,
gene:plasmid:97785,PLASMID,
gene:plasmid:97786,PLASMID,
gene:plasmid:97796,PLASMID,
gene:plasmid:97798,PLASMID,
gene:plasmid:97826,PLASMID,
gene:proph:158920,PROPHAGE,
gene:proph:158921,PROPHAGE,
gene:proph:158922,PROPHAGE,
gene:proph:158923,PROPHAGE,
gene:proph:158924,PROPHAGE,
gene:proph:158925,PROPHAGE,
gene:proph:158926,PROPHAGE,
gene:proph:158928,PROPHAGE,
gene:proph:158930,PROPHAGE,
gene:proph:158931,PROPHAGE,
gene:proph:158932,PROPHAGE,
gene:proph:158933,PROPHAGE,
gene:proph:158934,PROPHAGE,
gene:proph:158935,PROPHAGE,
gene:proph:158936,PROPHAGE,
gene:proph:158937,PROPHAGE,
gene:proph:158938,PROPHAGE,
gene:proph:158939,PROPHAGE,
gene:proph:158940,PROPHAGE,
gene:proph:158941,PROPHAGE,
gene:proph:158942,PROPHAGE,
gene:proph:158943,PROPHAGE,
gene:proph:158944,PROPHAGE,
gene:proph:158945,PROPHAGE,
gene:proph:158946,PROPHAGE,
gene:proph:158947,PROPHAGE,
gene:proph:158948,PROPHAGE,
gene:proph:158949,PROPHAGE,
gene:proph:158950,PROPHAGE,
gene:proph:158951,PROPHAGE,
gene:proph:158952,PROPHAGE,
gene:proph:158953,PROPHAGE,
gene:proph:158954,PROPHAGE,
gene:proph:158955,PROPHAGE,
gene:proph:158957,PROPHAGE,
gene:proph:158958,PROPHAGE,
gene:proph:158959,PROPHAGE,
gene:proph:158960,PROPHAGE,
gene:proph:158961,PROPHAGE,
gene:proph:158962,PROPHAGE,
gene:proph:158963,PROPHAGE,
gene:proph:158964,PROPHAGE,
gene:proph:158965,PROPHAGE,
gene:proph:158966,PROPHAGE,
gene:proph:158967,PROPHAGE,
gene:proph:158968,PROPHAGE,
gene:proph:158969,PROPHAGE,
gene:proph:158970,PROPHAGE,
gene:proph:158971,PROPHAGE,
gene:proph:158972,PROPHAGE,
gene:proph:158973,PROPHAGE,
gene:proph:158974,PROPHAGE,
gene:proph:158975,PROPHAGE,
gene:proph:158977,PROPHAGE,
gene:proph:158978,PROPHAGE,
gene:proph:158979,PROPHAGE,
gene:proph:158980,PROPHAGE,
gene:proph:158982,PROPHAGE,
gene:proph:158983,PROPHAGE,
gene:proph:158984,PROPHAGE,
gene:proph:158988,PROPHAGE,
gene:proph:158989,PROPHAGE,
gene:proph:158990,PROPHAGE,
gene:proph:158991,PROPHAGE,
gene:proph:158993,PROPHAGE,
gene:proph:158994,PROPHAGE,
gene:proph:158995,PROPHAGE,
gene:proph:158996,PROPHAGE,
gene:proph:158999,PROPHAGE,
gene:proph:159000,PROPHAGE,
gene:proph:159001,PROPHAGE,
gene:proph:159002,PROPHAGE,
gene:proph:159003,PROPHAGE,
gene:proph:159006,PROPHAGE,
gene:proph:159011,PROPHAGE,
gene:proph:159012,PROPHAGE,
gene:proph:159013,PROPHAGE,
gene:proph:159014,PROPHAGE,
gene:proph:159015,PROPHAGE,
gene:proph:159016,PROPHAGE,
gene:proph:159020,IS,
gene:proph:159022,PROPHAGE,
gene:proph:159024,PROPHAGE,
gene:proph:159025,PROPHAGE,
gene:proph:159026,PROPHAGE,
gene:proph:159027,PROPHAGE,
gene:proph:159028,PROPHAGE,
gene:proph:159029,PROPHAGE,
gene:proph:159030,PROPHAGE,
gene:proph:159031,IS,
gene:proph:159032,PROPHAGE,
gene:proph:159033,PROPHAGE,
gene:proph:159034,PROPHAGE,
gene:proph:159035,PROPHAGE,
gene:proph:159036,PROPHAGE,
gene:proph:159037,PROPHAGE,
gene:proph:159038,PROPHAGE,
gene:proph:159044,PROPHAGE,
gene:proph:159046,PROPHAGE,
gene:proph:159047,PROPHAGE,
gene:proph:159049,PROPHAGE,
gene:proph:159052,PROPHAGE,
gene:proph:159053,PROPHAGE,
gene:proph:159055,PROPHAGE,
gene:proph:159058,PROPHAGE,
gene:proph:159059,PROPHAGE,
gene:proph:159060,PROPHAGE,
gene:proph:159061,PROPHAGE,
gene:proph:159062,PROPHAGE,
gene:proph:159063,PROPHAGE,
gene:proph:159064,PROPHAGE,
gene:proph:159065,PROPHAGE,
gene:proph:159066,PROPHAGE,
gene:proph:159067,PROPHAGE,
gene:proph:159068,PROPHAGE,
gene:proph:159069,PROPHAGE,
gene:proph:159070,PROPHAGE,
gene:proph:159071,PROPHAGE,
gene:proph:159072,PROPHAGE,
gene:proph:159073,PROPHAGE,
gene:proph:159074,PROPHAGE,
gene:proph:159075,PROPHAGE,
gene:proph:159076,PROPHAGE,
gene:proph:159077,PROPHAGE,
gene:proph:159078,PROPHAGE,
gene:proph:159079,PROPHAGE,
gene:proph:159080,PROPHAGE,
gene:proph:159081,PROPHAGE,
gene:proph:159082,PROPHAGE,
gene:proph:159083,PROPHAGE,
gene:proph:159084,PROPHAGE,
gene:proph:159085,PROPHAGE,
gene:proph:159086,PROPHAGE,
gene:proph:159087,PROPHAGE,
gene:proph:159088,PROPHAGE,
gene:proph:159089,PROPHAGE,
gene:proph:159090,PROPHAGE,
gene:proph:159091,PROPHAGE,
gene:proph:159092,PROPHAGE,
gene:proph:159093,PROPHAGE,
gene:proph:159094,PROPHAGE,
gene:proph:159095,PROPHAGE,
gene:proph:159096,PROPHAGE,
gene:proph:159343,PROPHAGE,
gene:proph:159396,PROPHAGE,
gene:proph:159528,PROPHAGE,
gene:proph:159587,PROPHAGE,
gene:proph:159594,PROPHAGE,
gene:proph:159608,PROPHAGE,
gene:proph:159610,PROPHAGE,
gene:proph:159611,PROPHAGE,
gene:proph:159613,PROPHAGE,
gene:proph:159625,PROPHAGE,
gene:proph:159675,PROPHAGE,
gene:proph:159774,PROPHAGE,
gene:proph:159787,PROPHAGE,
gene:proph:159788,PROPHAGE,
gene:proph:159793,PROPHAGE,
gene:proph:159804,PROPHAGE,
gene:proph:159805,PROPHAGE,
gene:proph:159822,PROPHAGE,
gene:proph:159823,PROPHAGE,
gene:proph:159855,PROPHAGE,
gene:proph:159858,PROPHAGE,
gene:proph:159859,PROPHAGE,
gene:proph:159862,PROPHAGE,
gene:proph:159863,PROPHAGE,
gene:proph:159867,PROPHAGE,
gene:proph:159868,PROPHAGE,
gene:proph:159877,PROPHAGE,
gene:proph:159878,PROPHAGE,
gene:proph:159879,PROPHAGE,
gene:proph:159880,PROPHAGE,
gene:proph:159886,PROPHAGE,
gene:proph:159887,PROPHAGE,
gene:proph:159889,PROPHAGE,
gene:proph:159890,PROPHAGE,
gene:proph:159891,PROPHAGE,
gene:proph:159900,PROPHAGE,
gene:proph:159901,PROPHAGE,
gene:proph:159914,PROPHAGE,
gene:proph:159917,PROPHAGE,
gene:proph:159918,PROPHAGE,
gene:proph:159924,PROPHAGE,
gene:proph:159925,PROPHAGE,
gene:proph:159926,PROPHAGE,
gene:proph:159927,PROPHAGE,
gene:proph:159928,PROPHAGE,
gene:proph:159930,PROPHAGE,
gene:proph:159934,PROPHAGE,
gene:proph:159935,PROPHAGE,
gene:proph:159936,PROPHAGE,
gene:proph:159944,PROPHAGE,
gene:proph:159946,PROPHAGE,
gene:proph:159947,PROPHAGE,
gene:proph:159975,PROPHAGE,
gene:proph:159985,VIRUS,
gene:proph:159987,PROPHAGE,
gene:proph:159991,PROPHAGE,
gene:proph:160011,PROPHAGE,
gene:proph:160016,PROPHAGE,
gene:proph:160020,PROPHAGE,
gene:proph:160139,PROPHAGE,
gene:proph:160346,PROPHAGE,
gene:proph:160358,PROPHAGE,
gene:proph:160360,PROPHAGE,
gene:proph:160367,PROPHAGE,
gene:proph:160594,PROPHAGE,
gene:proph:160595,PROPHAGE,
gene:proph:160596,PROPHAGE,
gene:proph:160597,PROPHAGE,
gene:proph:160598,PROPHAGE,
gene:proph:160599,PROPHAGE,
gene:proph:160600,PROPHAGE,
gene:proph:160601,PROPHAGE,
gene:proph:160602,PROPHAGE,
gene:proph:160603,PROPHAGE,
gene:proph:160604,PROPHAGE,
gene:proph:160605,PROPHAGE,
gene:proph:160606,PROPHAGE,
gene:proph:160607,PROPHAGE,
gene:proph:160608,PROPHAGE,
gene:proph:160609,PROPHAGE,
gene:proph:160610,PROPHAGE,
gene:proph:160611,PROPHAGE,
gene:proph:160655,PROPHAGE,
gene:proph:160656,PROPHAGE,
gene:proph:160657,PROPHAGE,
gene:proph:160658,PROPHAGE,
gene:proph:160660,PROPHAGE,
gene:proph:160661,PROPHAGE,
gene:proph:160662,PROPHAGE,
gene:proph:160664,PROPHAGE,
gene:proph:160665,PROPHAGE,
gene:proph:160666,PROPHAGE,
gene:proph:160667,PROPHAGE,
gene:proph:160668,PROPHAGE,
gene:proph:160669,PROPHAGE,
gene:proph:160670,PROPHAGE,
gene:proph:160671,PROPHAGE,
gene:proph:160672,PROPHAGE,
gene:proph:160673,PROPHAGE,
gene:proph:160674,PROPHAGE,
gene:proph:160675,PROPHAGE,
gene:proph:160676,PROPHAGE,
gene:proph:160680,PROPHAGE,
gene:proph:160681,PROPHAGE,
gene:proph:160682,PROPHAGE,
gene:proph:160696,PROPHAGE,
gene:proph:160706,PROPHAGE,
gene:proph:160713,PROPHAGE,
gene:proph:160714,PROPHAGE,
gene:proph:160716,PROPHAGE,
gene:proph:160717,PROPHAGE,
gene:proph:160721,PROPHAGE,
gene:proph:160722,PROPHAGE,
gene:proph:160723,PROPHAGE,
gene:proph:160724,PROPHAGE,
gene:proph:160725,PROPHAGE,
gene:proph:160726,PROPHAGE,
gene:proph:160749,PROPHAGE,
gene:proph:160750,PROPHAGE,
gene:proph:160751,PROPHAGE,
gene:proph:160752,PROPHAGE,
gene:proph:160753,PROPHAGE,
gene:proph:160756,PROPHAGE,
gene:proph:160757,PROPHAGE,
gene:proph:160758,PROPHAGE,
gene:proph:160818,IS,
gene:proph:160874,PROPHAGE,
gene:proph:160882,PROPHAGE,
gene:proph:160883,PROPHAGE,
gene:proph:160884,PROPHAGE,
gene:proph:160885,PROPHAGE,
gene:proph:160886,PROPHAGE,
gene:proph:160887,PROPHAGE,
gene:proph:160888,PROPHAGE,
gene:proph:160890,PROPHAGE,
gene:proph:160891,PROPHAGE,
gene:proph:160892,PROPHAGE,
gene:proph:160893,PROPHAGE,
gene:proph:160894,PROPHAGE,
gene:proph:160895,PROPHAGE,
gene:proph:160897,PROPHAGE,
gene:proph:160899,PROPHAGE,
gene:proph:160900,PROPHAGE,
gene:proph:160901,PROPHAGE,
gene:proph:160902,PROPHAGE,
gene:proph:160903,PROPHAGE,
gene:proph:160904,PROPHAGE,
gene:proph:160905,PROPHAGE,
gene:proph:160907,PROPHAGE,
gene:proph:160908,PROPHAGE,
gene:proph:160909,PROPHAGE,
gene:proph:160958,IS,
gene:proph:160959,IS,
gene:proph:160976,PROPHAGE,
gene:proph:160991,PROPHAGE,
gene:proph:161009,PROPHAGE,
gene:proph:161165,PROPHAGE,
gene:proph:161180,PROPHAGE,
gene:proph:161187,PROPHAGE,
gene:proph:161344,PROPHAGE,
gene:proph:161561,PROPHAGE,
gene:proph:161566,PROPHAGE,
gene:proph:161570,PROPHAGE,
gene:proph:161573,PROPHAGE,
gene:proph:161574,PROPHAGE,
gene:proph:161575,PROPHAGE,
gene:proph:161578,PROPHAGE,
gene:proph:161579,PROPHAGE,
gene:proph:161580,PROPHAGE,
gene:proph:161581,PROPHAGE,
gene:proph:161582,PROPHAGE,
gene:proph:161584,PROPHAGE,
gene:proph:161656,PROPHAGE,
gene:proph:161662,PROPHAGE,
gene:proph:161663,PROPHAGE,
gene:proph:161670,PROPHAGE,
gene:proph:161672,PROPHAGE,
gene:proph:161673,PROPHAGE,
gene:proph:161674,PROPHAGE,
gene:proph:161675,PROPHAGE,
gene:proph:161678,PROPHAGE,
gene:proph:161692,PROPHAGE,
gene:proph:161704,PROPHAGE,
gene:proph:161705,PROPHAGE,
gene:proph:161706,PROPHAGE,
gene:proph:161707,VIRUS,
gene:proph:161709,PROPHAGE,
gene:proph:161716,PROPHAGE,
gene:proph:161717,PROPHAGE,
gene:proph:161718,PROPHAGE,
gene:proph:161722,PROPHAGE,
gene:proph:161723,PROPHAGE,
gene:proph:161724,PROPHAGE,
gene:proph:161725,PROPHAGE,
gene:proph:161726,PROPHAGE,
gene:proph:161727,PROPHAGE,
gene:proph:161728,PROPHAGE,
gene:proph:161729,PROPHAGE,
gene:proph:161731,PROPHAGE,
gene:proph:161733,PROPHAGE,
gene:proph:161734,PROPHAGE,
gene:proph:161736,PROPHAGE,
gene:proph:161741,PROPHAGE,
gene:proph:161744,PROPHAGE,
gene:proph:161746,PROPHAGE,
gene:proph:161747,PROPHAGE,
gene:proph:161748,PROPHAGE,
gene:proph:161749,PROPHAGE,
gene:proph:161841,PROPHAGE,
gene:proph:161844,PROPHAGE,
gene:proph:161847,PROPHAGE,
gene:proph:161848,PROPHAGE,
gene:proph:161849,PROPHAGE,
gene:proph:161863,PROPHAGE,
gene:proph:161865,PROPHAGE,
gene:proph:161866,PROPHAGE,
gene:proph:161867,PROPHAGE,
gene:proph:161868,PROPHAGE,
gene:proph:161869,PROPHAGE,
gene:proph:161870,PROPHAGE,
gene:proph:161874,PROPHAGE,
gene:proph:161878,PROPHAGE,
gene:proph:161879,PROPHAGE,
gene:proph:161883,PROPHAGE,
gene:proph:161884,PROPHAGE,
gene:proph:161885,PROPHAGE,
gene:proph:161888,PROPHAGE,
gene:proph:161889,PROPHAGE,
gene:proph:161891,PROPHAGE,
gene:proph:161897,PROPHAGE,
gene:proph:161900,PROPHAGE,
gene:proph:161902,PROPHAGE,
gene:proph:161903,VIRUS,
gene:proph:161905,PROPHAGE,
gene:proph:162037,PROPHAGE,
gene:proph:162038,PROPHAGE,
gene:proph:162039,PROPHAGE,
gene:proph:162040,PROPHAGE,
gene:proph:162041,PROPHAGE,
gene:proph:162042,PROPHAGE,
gene:proph:162043,PROPHAGE,
gene:proph:162044,PROPHAGE,
gene:proph:162045,PROPHAGE,
gene:proph:162046,PROPHAGE,
gene:proph:162047,PROPHAGE,
gene:proph:162048,PROPHAGE,
gene:proph:162049,PROPHAGE,
gene:proph:162050,PROPHAGE,
gene:proph:162052,PROPHAGE,
gene:proph:162054,PROPHAGE,
gene:proph:162055,PROPHAGE,
gene:proph:162056,PROPHAGE,
gene:proph:162057,PROPHAGE,
gene:proph:162058,PROPHAGE,
gene:proph:162059,PROPHAGE,
gene:proph:162060,PROPHAGE,
gene:proph:162061,PROPHAGE,
gene:proph:162062,VIRUS,
gene:proph:162063,PROPHAGE,
gene:proph:162064,PROPHAGE,
gene:proph:162065,PROPHAGE,
gene:proph:162066,PROPHAGE,
gene:proph:162068,PROPHAGE,
gene:proph:162069,PROPHAGE,
gene:proph:162070,PROPHAGE,
gene:proph:162071,PROPHAGE,
gene:proph:162073,PROPHAGE,
gene:proph:162075,PROPHAGE,
gene:proph:162076,PROPHAGE,
gene:proph:162077,PROPHAGE,
gene:proph:162079,PROPHAGE,
gene:proph:162080,PROPHAGE,
gene:proph:162081,PROPHAGE,
gene:proph:162083,PROPHAGE,
gene:proph:162084,PROPHAGE,
gene:proph:162085,PROPHAGE,
gene:proph:162086,PROPHAGE,
gene:proph:162088,PROPHAGE,
gene:proph:162089,PROPHAGE,
gene:proph:162090,PROPHAGE,
gene:proph:162091,PROPHAGE,
gene:proph:162092,PROPHAGE,
gene:proph:162093,PROPHAGE,
gene:proph:162094,PROPHAGE,
gene:proph:162095,PROPHAGE,
gene:proph:162096,PROPHAGE,
gene:proph:162098,PROPHAGE,
gene:proph:162100,PROPHAGE,
gene:proph:162103,PROPHAGE,
gene:proph:162104,PROPHAGE,
gene:proph:162105,PROPHAGE,
gene:proph:162106,PROPHAGE,
gene:proph:162107,PROPHAGE,
gene:proph:162109,PROPHAGE,
gene:proph:162110,PROPHAGE,
gene:proph:162111,PROPHAGE,
gene:proph:162113,PROPHAGE,
gene:proph:162114,PROPHAGE,
gene:proph:162115,PROPHAGE,
gene:proph:162116,PROPHAGE,
gene:proph:162117,PROPHAGE,
gene:proph:162118,PROPHAGE,
gene:proph:162119,PROPHAGE,
gene:proph:162120,PROPHAGE,
gene:proph:162121,VIRUS,
gene:proph:162123,PROPHAGE,
gene:proph:162126,PROPHAGE,
gene:proph:162127,PROPHAGE,
gene:proph:162131,PROPHAGE,
gene:proph:162132,PROPHAGE,
gene:proph:162133,PROPHAGE,
gene:proph:162134,PROPHAGE,
gene:proph:162135,PROPHAGE,
gene:proph:162137,PROPHAGE,
gene:proph:162138,PROPHAGE,
gene:proph:162139,PROPHAGE,
gene:proph:162140,PROPHAGE,
gene:proph:162143,PROPHAGE,
gene:proph:162144,PROPHAGE,
gene:proph:162146,PROPHAGE,
gene:proph:162147,PROPHAGE,
gene:proph:162149,PROPHAGE,
gene:proph:162153,PROPHAGE,
gene:proph:162154,PROPHAGE,
gene:proph:162156,PROPHAGE,
gene:proph:162157,PROPHAGE,
gene:proph:162158,PROPHAGE,
gene:proph:162162,PROPHAGE,
gene:proph:162168,PROPHAGE,
gene:proph:162171,PROPHAGE,
gene:proph:162179,PROPHAGE,
gene:proph:162222,PROPHAGE,
gene:proph:162225,PROPHAGE,
gene:proph:162226,PROPHAGE,
gene:proph:162244,PROPHAGE,
gene:proph:162259,VIRUS,
gene:proph:162267,PROPHAGE,
gene:proph:162268,PROPHAGE,
gene:proph:162277,PROPHAGE,
gene:proph:162279,PROPHAGE,
gene:proph:162284,PROPHAGE,
gene:proph:162285,PROPHAGE,
gene:proph:162294,PROPHAGE,
gene:proph:162298,PROPHAGE,
gene:proph:162299,PROPHAGE,
gene:proph:162300,PROPHAGE,
gene:proph:162302,PROPHAGE,
gene:proph:162303,PROPHAGE,
gene:proph:162304,PROPHAGE,
gene:proph:162310,PROPHAGE,
gene:proph:162312,PROPHAGE,
gene:proph:162313,PROPHAGE,
gene:proph:162314,PROPHAGE,
gene:proph:162316,PROPHAGE,
gene:proph:162317,PROPHAGE,
gene:proph:162323,PROPHAGE,
gene:proph:162325,PROPHAGE,
gene:proph:162327,PROPHAGE,
gene:proph:162328,PROPHAGE,
gene:proph:162329,PROPHAGE,
gene:proph:162331,PROPHAGE,
gene:proph:162335,PROPHAGE,
gene:proph:162353,PROPHAGE,
gene:proph:162487,PROPHAGE,
gene:proph:162600,PROPHAGE,
gene:proph:162610,PROPHAGE,
gene:proph:162617,PROPHAGE,
gene:proph:162872,PROPHAGE,
gene:proph:162884,PROPHAGE,
gene:proph:162889,VIRUS,
gene:proph:162901,PROPHAGE,
gene:proph:162904,PROPHAGE,
gene:proph:162905,PROPHAGE,
gene:proph:162909,PROPHAGE,
gene:proph:162911,PROPHAGE,
gene:proph:162917,PROPHAGE,
gene:proph:162923,PROPHAGE,
gene:proph:162926,PROPHAGE,
gene:proph:162933,PROPHAGE,
gene:proph:162934,PROPHAGE,
gene:proph:162936,PROPHAGE,
gene:proph:162937,PROPHAGE,
gene:proph:162946,PROPHAGE,
gene:proph:162950,TE,
gene:proph:162959,PROPHAGE,
gene:proph:162964,PROPHAGE,
gene:proph:162972,PROPHAGE,
gene:proph:162984,TE,
gene:proph:163025,PROPHAGE,
gene:proph:163027,PROPHAGE,
gene:proph:163029,PROPHAGE,
gene:proph:163041,PROPHAGE,
gene:proph:163042,PROPHAGE,
gene:proph:163043,PROPHAGE,
gene:proph:163044,PROPHAGE,
gene:proph:163045,PROPHAGE,
gene:proph:163046,PROPHAGE,
gene:proph:163049,PROPHAGE,
gene:proph:163051,PROPHAGE,
gene:proph:163052,PROPHAGE,
gene:proph:163053,PROPHAGE,
gene:proph:163054,PROPHAGE,
gene:proph:163067,PROPHAGE,
gene:proph:163068,PROPHAGE,
gene:proph:163070,PROPHAGE,
gene:proph:163071,PROPHAGE,
gene:proph:163072,PROPHAGE,
gene:proph:163073,PROPHAGE,
gene:proph:163074,PROPHAGE,
gene:proph:163078,PROPHAGE,
gene:proph:163079,PROPHAGE,
gene:proph:163080,PROPHAGE,
gene:proph:163081,PROPHAGE,
gene:proph:163082,PROPHAGE,
gene:proph:163083,PROPHAGE,
gene:proph:163084,PROPHAGE,
gene:proph:163085,PROPHAGE,
gene:proph:163086,PROPHAGE,
gene:proph:163088,PROPHAGE,
gene:proph:163089,PROPHAGE,
gene:proph:163090,PROPHAGE,
gene:proph:163091,PROPHAGE,
gene:proph:163092,PROPHAGE,
gene:proph:163093,PROPHAGE,
gene:proph:163096,PROPHAGE,
gene:proph:163111,PROPHAGE,
gene:proph:163122,PROPHAGE,
gene:proph:163126,PROPHAGE,
gene:proph:163129,PROPHAGE,
gene:proph:163130,PROPHAGE,
gene:proph:163140,PROPHAGE,
gene:proph:163142,PROPHAGE,
gene:proph:163152,PROPHAGE,
gene:proph:163167,VIRUS,
gene:proph:163543,PROPHAGE,
gene:proph:163666,PROPHAGE,
gene:proph:163667,PROPHAGE,
gene:proph:163675,PROPHAGE,
gene:proph:163677,PROPHAGE,
gene:proph:163680,PROPHAGE,
gene:proph:163683,PROPHAGE,
gene:proph:163684,PROPHAGE,
gene:proph:163686,PROPHAGE,
gene:proph:163687,PROPHAGE,
gene:proph:163761,PROPHAGE,
gene:proph:163800,PROPHAGE,
gene:proph:163801,PROPHAGE,
gene:proph:163803,PROPHAGE,
gene:proph:163805,PROPHAGE,
gene:proph:163806,PROPHAGE,
gene:proph:163807,PROPHAGE,
gene:proph:163808,PROPHAGE,
gene:proph:163809,PROPHAGE,
gene:proph:163810,PROPHAGE,
gene:proph:163811,PROPHAGE,
gene:proph:163812,PROPHAGE,
gene:proph:163814,PROPHAGE,
gene:proph:163815,PROPHAGE,
gene:proph:163818,PROPHAGE,
gene:proph:163819,PROPHAGE,
gene:proph:163820,PROPHAGE,
gene:proph:163821,PROPHAGE,
gene:proph:163822,PROPHAGE,
gene:proph:163823,PROPHAGE,
gene:proph:163824,PROPHAGE,
gene:proph:163825,PROPHAGE,
gene:proph:163826,PROPHAGE,
gene:proph:163827,PROPHAGE,
gene:proph:163828,PROPHAGE,
gene:proph:163829,PROPHAGE,
gene:proph:163830,PROPHAGE,
gene:proph:163831,PROPHAGE,
gene:proph:163832,PROPHAGE,
gene:proph:163833,PROPHAGE,
gene:proph:163834,IS,
gene:proph:163835,PROPHAGE,
gene:proph:163836,PROPHAGE,
gene:proph:163837,PROPHAGE,
gene:proph:163838,PROPHAGE,
gene:proph:163839,PROPHAGE,
gene:proph:163840,PROPHAGE,
gene:proph:163841,PROPHAGE,
gene:proph:163842,PROPHAGE,
gene:proph:163843,PROPHAGE,
gene:proph:163845,PROPHAGE,
gene:proph:163846,PROPHAGE,
gene:proph:163847,PROPHAGE,
gene:proph:163849,PROPHAGE,
gene:proph:163850,PROPHAGE,
gene:proph:163851,PROPHAGE,
gene:proph:163852,PROPHAGE,
gene:proph:163854,PROPHAGE,
gene:proph:163855,PROPHAGE,
gene:proph:163856,PROPHAGE,
gene:proph:163857,PROPHAGE,
gene:proph:163858,PROPHAGE,
gene:proph:163859,PROPHAGE,
gene:proph:163860,PROPHAGE,
gene:proph:163862,PROPHAGE,
gene:proph:163863,PROPHAGE,
gene:proph:163906,PROPHAGE,
gene:proph:163915,PROPHAGE,
gene:proph:163916,PROPHAGE,
gene:proph:163917,PROPHAGE,
gene:proph:163918,PROPHAGE,
gene:proph:163919,IS,
gene:proph:163920,IS,
gene:proph:163921,PROPHAGE,
gene:proph:163922,PROPHAGE,
gene:proph:163923,PROPHAGE,
gene:proph:163924,PROPHAGE,
gene:proph:163925,PROPHAGE,
gene:proph:163926,PROPHAGE,
gene:proph:163927,PROPHAGE,
gene:proph:163928,PROPHAGE,
gene:proph:163929,PROPHAGE,
gene:proph:163930,PROPHAGE,
gene:proph:163931,PROPHAGE,
gene:proph:163932,PROPHAGE,
gene:proph:163933,PROPHAGE,
gene:proph:163934,PROPHAGE,
