GENE,TYPE,DATABASE
gene:proph:164786,PROPHAGE,ACLAME
gene:proph:164787,PROPHAGE,ACLAME
gene:proph:164788,PROPHAGE,ACLAME
gene:proph:164789,PROPHAGE,ACLAME
gene:proph:164791,PROPHAGE,ACLAME
gene:proph:164792,PROPHAGE,ACLAME
gene:proph:164793,PROPHAGE,ACLAME
gene:proph:164795,PROPHAGE,ACLAME
gene:proph:164796,PROPHAGE,ACLAME
gene:proph:164797,PROPHAGE,ACLAME
gene:proph:164798,PROPHAGE,ACLAME
gene:proph:164799,PROPHAGE,ACLAME
gene:proph:164876,PROPHAGE,ACLAME
gene:proph:164917,PROPHAGE,ACLAME
gene:proph:164918,PROPHAGE,ACLAME
gene:proph:164935,PROPHAGE,ACLAME
gene:proph:164996,PROPHAGE,ACLAME
gene:proph:165073,PROPHAGE,ACLAME
gene:proph:165075,PROPHAGE,ACLAME
gene:proph:165102,PROPHAGE,ACLAME
gene:proph:165105,PROPHAGE,ACLAME
gene:proph:165125,PROPHAGE,ACLAME
gene:proph:165279,PROPHAGE,ACLAME
gene:proph:165288,PROPHAGE,ACLAME
gene:proph:165346,PROPHAGE,ACLAME
gene:proph:165378,PROPHAGE,ACLAME
gene:proph:165379,PROPHAGE,ACLAME
gene:proph:165634,PROPHAGE,ACLAME
gene:proph:165646,PROPHAGE,ACLAME
gene:proph:165647,PROPHAGE,ACLAME
gene:proph:165661,PROPHAGE,ACLAME
gene:proph:165663,PROPHAGE,ACLAME
gene:proph:165664,PROPHAGE,ACLAME
gene:proph:165665,PROPHAGE,ACLAME
gene:proph:165668,PROPHAGE,ACLAME
gene:proph:165669,PROPHAGE,ACLAME
gene:proph:165676,PROPHAGE,ACLAME
gene:proph:165677,PROPHAGE,ACLAME
gene:proph:165681,PROPHAGE,ACLAME
gene:proph:165690,PROPHAGE,ACLAME
gene:proph:165692,PROPHAGE,ACLAME
gene:proph:165734,PROPHAGE,ACLAME
gene:proph:165735,VIRUS,ACLAME
gene:proph:165739,PROPHAGE,ACLAME
gene:proph:165750,PROPHAGE,ACLAME
gene:proph:165754,PROPHAGE,ACLAME
gene:proph:165756,PROPHAGE,ACLAME
gene:proph:165763,PROPHAGE,ACLAME
gene:proph:165765,PROPHAGE,ACLAME
gene:proph:165766,PROPHAGE,ACLAME
gene:proph:165767,PROPHAGE,ACLAME
gene:proph:165768,PROPHAGE,ACLAME
gene:proph:165775,PROPHAGE,ACLAME
gene:proph:165778,PROPHAGE,ACLAME
gene:proph:165785,PROPHAGE,ACLAME
gene:proph:165790,PROPHAGE,ACLAME
gene:proph:165791,PROPHAGE,ACLAME
gene:proph:165792,PROPHAGE,ACLAME
gene:proph:165793,PROPHAGE,ACLAME
gene:proph:165795,PROPHAGE,ACLAME
gene:proph:165797,PROPHAGE,ACLAME
gene:proph:165799,PROPHAGE,ACLAME
gene:proph:165803,PROPHAGE,ACLAME
gene:proph:165810,PROPHAGE,ACLAME
gene:proph:165812,PROPHAGE,ACLAME
gene:proph:165815,PROPHAGE,ACLAME
gene:proph:165817,PROPHAGE,ACLAME
gene:proph:165819,PROPHAGE,ACLAME
gene:proph:165820,PROPHAGE,ACLAME
gene:proph:165822,PROPHAGE,ACLAME
gene:proph:165825,PROPHAGE,ACLAME
gene:proph:165827,PROPHAGE,ACLAME
gene:proph:165831,PROPHAGE,ACLAME
gene:proph:165833,PROPHAGE,ACLAME
gene:proph:165834,PROPHAGE,ACLAME
gene:proph:165836,PROPHAGE,ACLAME
gene:proph:165838,PROPHAGE,ACLAME
gene:proph:165839,PROPHAGE,ACLAME
gene:proph:165841,PROPHAGE,ACLAME
gene:proph:165843,PROPHAGE,ACLAME
gene:proph:165844,PROPHAGE,ACLAME
gene:proph:165851,PROPHAGE,ACLAME
gene:proph:165852,PROPHAGE,ACLAME
gene:proph:165854,PROPHAGE,ACLAME
gene:proph:165856,PROPHAGE,ACLAME
gene:proph:165857,PROPHAGE,ACLAME
gene:proph:165858,PROPHAGE,ACLAME
gene:proph:165860,PROPHAGE,ACLAME
gene:proph:165861,PROPHAGE,ACLAME
gene:proph:165863,PROPHAGE,ACLAME
gene:proph:165864,PROPHAGE,ACLAME
gene:proph:165865,PROPHAGE,ACLAME
gene:proph:165867,PROPHAGE,ACLAME
gene:proph:165870,PROPHAGE,ACLAME
gene:proph:165871,PROPHAGE,ACLAME
gene:proph:165874,PROPHAGE,ACLAME
gene:proph:165875,PROPHAGE,ACLAME
gene:proph:165876,PROPHAGE,ACLAME
gene:proph:165877,PROPHAGE,ACLAME
gene:proph:165878,PROPHAGE,ACLAME
gene:proph:165879,PROPHAGE,ACLAME
gene:proph:165880,PROPHAGE,ACLAME
gene:proph:165881,PROPHAGE,ACLAME
gene:proph:165882,PROPHAGE,ACLAME
gene:proph:165883,PROPHAGE,ACLAME
gene:proph:165884,PROPHAGE,ACLAME
gene:proph:165887,PROPHAGE,ACLAME
gene:proph:165893,PROPHAGE,ACLAME
gene:proph:165896,PROPHAGE,ACLAME
gene:proph:165897,PROPHAGE,ACLAME
gene:proph:165899,PROPHAGE,ACLAME
gene:proph:165909,PROPHAGE,ACLAME
gene:proph:165928,IS,ACLAME
gene:proph:166048,PROPHAGE,ACLAME
gene:proph:166050,PROPHAGE,ACLAME
gene:proph:166053,PROPHAGE,ACLAME
gene:proph:166054,PROPHAGE,ACLAME
gene:proph:166055,PROPHAGE,ACLAME
gene:proph:166060,PROPHAGE,ACLAME
gene:proph:166062,PROPHAGE,ACLAME
gene:proph:166063,PROPHAGE,ACLAME
gene:proph:166064,PROPHAGE,ACLAME
gene:proph:166065,PROPHAGE,ACLAME
gene:proph:166080,PROPHAGE,ACLAME
gene:proph:166084,PROPHAGE,ACLAME
gene:proph:166086,PROPHAGE,ACLAME
gene:proph:166089,PROPHAGE,ACLAME
gene:proph:166090,PROPHAGE,ACLAME
gene:proph:166091,PROPHAGE,ACLAME
gene:proph:166096,PROPHAGE,ACLAME
gene:proph:166157,PROPHAGE,ACLAME
gene:proph:166248,PROPHAGE,ACLAME
gene:proph:166249,PROPHAGE,ACLAME
gene:proph:166260,PROPHAGE,ACLAME
gene:proph:166272,PROPHAGE,ACLAME
gene:proph:166485,PROPHAGE,ACLAME
gene:proph:166516,PROPHAGE,ACLAME
gene:proph:166526,PROPHAGE,ACLAME
gene:proph:166561,PROPHAGE,ACLAME
gene:proph:166608,PROPHAGE,ACLAME
gene:proph:166615,PROPHAGE,ACLAME
gene:proph:166616,PROPHAGE,ACLAME
gene:proph:166625,PROPHAGE,ACLAME
gene:proph:166638,PROPHAGE,ACLAME
gene:proph:166639,PROPHAGE,ACLAME
gene:proph:166668,PROPHAGE,ACLAME
gene:proph:166674,PROPHAGE,ACLAME
gene:proph:166679,PROPHAGE,ACLAME
gene:proph:166690,PROPHAGE,ACLAME
gene:proph:166716,PROPHAGE,ACLAME
gene:proph:166718,PROPHAGE,ACLAME
gene:proph:166735,PROPHAGE,ACLAME
gene:proph:166736,PROPHAGE,ACLAME
gene:proph:166737,PROPHAGE,ACLAME
gene:proph:166775,PROPHAGE,ACLAME
gene:proph:166777,PROPHAGE,ACLAME
gene:proph:166778,PROPHAGE,ACLAME
gene:proph:166781,PROPHAGE,ACLAME
gene:proph:166782,PROPHAGE,ACLAME
gene:proph:166784,PROPHAGE,ACLAME
gene:proph:166786,PROPHAGE,ACLAME
gene:proph:166787,PROPHAGE,ACLAME
gene:proph:166788,PROPHAGE,ACLAME
gene:proph:166789,PROPHAGE,ACLAME
gene:proph:166791,PROPHAGE,ACLAME
gene:proph:166792,PROPHAGE,ACLAME
gene:proph:166799,PROPHAGE,ACLAME
gene:proph:166802,PROPHAGE,ACLAME
gene:proph:166803,PROPHAGE,ACLAME
gene:proph:166804,PROPHAGE,ACLAME
gene:proph:166805,PROPHAGE,ACLAME
gene:proph:166807,PROPHAGE,ACLAME
gene:proph:166808,PROPHAGE,ACLAME
gene:proph:166811,PROPHAGE,ACLAME
gene:proph:166812,PROPHAGE,ACLAME
gene:proph:166813,PROPHAGE,ACLAME
gene:proph:166814,PROPHAGE,ACLAME
gene:proph:166818,PROPHAGE,ACLAME
gene:proph:166819,PROPHAGE,ACLAME
gene:proph:166820,PROPHAGE,ACLAME
gene:proph:166821,PROPHAGE,ACLAME
gene:proph:166822,PROPHAGE,ACLAME
gene:proph:166823,PROPHAGE,ACLAME
gene:proph:166824,PROPHAGE,ACLAME
gene:proph:166825,PROPHAGE,ACLAME
gene:proph:166827,PROPHAGE,ACLAME
gene:proph:166828,PROPHAGE,ACLAME
gene:proph:166829,PROPHAGE,ACLAME
gene:proph:166830,PROPHAGE,ACLAME
gene:proph:166831,PROPHAGE,ACLAME
gene:proph:166832,PROPHAGE,ACLAME
gene:proph:166833,PROPHAGE,ACLAME
gene:proph:166834,PROPHAGE,ACLAME
gene:proph:166839,PROPHAGE,ACLAME
gene:proph:166841,PROPHAGE,ACLAME
gene:proph:166842,PROPHAGE,ACLAME
gene:proph:166843,PROPHAGE,ACLAME
gene:proph:166844,PROPHAGE,ACLAME
gene:proph:166846,PROPHAGE,ACLAME
gene:proph:166847,PROPHAGE,ACLAME
gene:proph:166848,PROPHAGE,ACLAME
gene:proph:166850,PROPHAGE,ACLAME
gene:proph:166853,PROPHAGE,ACLAME
gene:proph:166854,PROPHAGE,ACLAME
gene:proph:166855,PROPHAGE,ACLAME
gene:proph:166857,PROPHAGE,ACLAME
gene:proph:166858,PROPHAGE,ACLAME
gene:proph:166859,PROPHAGE,ACLAME
gene:proph:166861,PROPHAGE,ACLAME
gene:proph:166862,PROPHAGE,ACLAME
gene:proph:166863,PROPHAGE,ACLAME
gene:proph:166864,PROPHAGE,ACLAME
gene:proph:166865,PROPHAGE,ACLAME
gene:proph:166866,PROPHAGE,ACLAME
gene:proph:166868,PROPHAGE,ACLAME
gene:proph:166869,PROPHAGE,ACLAME
gene:proph:166958,PROPHAGE,ACLAME
gene:proph:166960,PROPHAGE,ACLAME
gene:proph:166975,PROPHAGE,ACLAME
gene:proph:166979,PROPHAGE,ACLAME
gene:proph:166981,PROPHAGE,ACLAME
gene:proph:166990,PROPHAGE,ACLAME
gene:proph:166991,PROPHAGE,ACLAME
gene:proph:166992,PROPHAGE,ACLAME
gene:proph:166993,PROPHAGE,ACLAME
gene:proph:166997,PROPHAGE,ACLAME
gene:proph:166998,PROPHAGE,ACLAME
gene:proph:167007,PROPHAGE,ACLAME
gene:proph:167010,PROPHAGE,ACLAME
gene:proph:167017,PROPHAGE,ACLAME
gene:proph:167021,PROPHAGE,ACLAME
gene:proph:167023,PROPHAGE,ACLAME
gene:proph:167031,VIRUS,ACLAME
gene:proph:167032,PROPHAGE,ACLAME
gene:proph:167053,PROPHAGE,ACLAME
gene:proph:167058,PROPHAGE,ACLAME
gene:proph:167061,PROPHAGE,ACLAME
gene:proph:167071,PROPHAGE,ACLAME
gene:proph:167228,IS,ACLAME
gene:proph:167230,PROPHAGE,ACLAME
gene:proph:167231,IS,ACLAME
gene:proph:167286,PROPHAGE,ACLAME
gene:proph:167287,PROPHAGE,ACLAME
gene:proph:167288,PROPHAGE,ACLAME
gene:proph:167289,PROPHAGE,ACLAME
gene:proph:167291,PROPHAGE,ACLAME
gene:proph:167293,PROPHAGE,ACLAME
gene:proph:167296,PROPHAGE,ACLAME
gene:proph:167297,PROPHAGE,ACLAME
gene:proph:167298,PROPHAGE,ACLAME
gene:proph:167299,PROPHAGE,ACLAME
gene:proph:167301,PROPHAGE,ACLAME
gene:proph:167302,PROPHAGE,ACLAME
gene:proph:167304,PROPHAGE,ACLAME
gene:proph:167305,PROPHAGE,ACLAME
gene:proph:167306,PROPHAGE,ACLAME
gene:proph:167307,PROPHAGE,ACLAME
gene:proph:167308,PROPHAGE,ACLAME
gene:proph:167310,PROPHAGE,ACLAME
gene:proph:167312,PROPHAGE,ACLAME
gene:proph:167313,PROPHAGE,ACLAME
gene:proph:167314,PROPHAGE,ACLAME
gene:proph:167321,PROPHAGE,ACLAME
gene:proph:167325,PROPHAGE,ACLAME
gene:proph:167326,PROPHAGE,ACLAME
gene:proph:167327,PROPHAGE,ACLAME
gene:proph:167328,PROPHAGE,ACLAME
gene:proph:167330,PROPHAGE,ACLAME
gene:proph:167332,PROPHAGE,ACLAME
gene:proph:167333,PROPHAGE,ACLAME
gene:proph:167335,PROPHAGE,ACLAME
gene:proph:167338,IS,ACLAME
gene:proph:167339,IS,ACLAME
gene:proph:167340,PROPHAGE,ACLAME
gene:proph:167341,PROPHAGE,ACLAME
gene:proph:167342,PROPHAGE,ACLAME
gene:proph:167344,PROPHAGE,ACLAME
gene:proph:167345,PROPHAGE,ACLAME
gene:proph:167347,PROPHAGE,ACLAME
gene:proph:167352,PROPHAGE,ACLAME
gene:proph:167353,PROPHAGE,ACLAME
gene:proph:167354,PROPHAGE,ACLAME
gene:proph:167357,PROPHAGE,ACLAME
gene:proph:167358,PROPHAGE,ACLAME
gene:proph:167360,PROPHAGE,ACLAME
gene:proph:167361,PROPHAGE,ACLAME
gene:proph:167362,PROPHAGE,ACLAME
gene:proph:167365,PROPHAGE,ACLAME
gene:proph:167366,PROPHAGE,ACLAME
gene:proph:167368,PROPHAGE,ACLAME
gene:proph:167371,PROPHAGE,ACLAME
gene:proph:167373,PROPHAGE,ACLAME
gene:proph:167379,PROPHAGE,ACLAME
gene:proph:167382,PROPHAGE,ACLAME
gene:proph:167383,PROPHAGE,ACLAME
gene:proph:167384,PROPHAGE,ACLAME
gene:proph:167388,PROPHAGE,ACLAME
gene:proph:167389,PROPHAGE,ACLAME
gene:proph:167390,PROPHAGE,ACLAME
gene:proph:167393,PROPHAGE,ACLAME
gene:proph:167394,PROPHAGE,ACLAME
gene:proph:167397,PROPHAGE,ACLAME
gene:proph:167399,VIRUS,ACLAME
gene:proph:167400,PROPHAGE,ACLAME
gene:proph:167402,PROPHAGE,ACLAME
gene:proph:167403,PROPHAGE,ACLAME
gene:proph:167405,PROPHAGE,ACLAME
gene:proph:167406,PROPHAGE,ACLAME
gene:proph:167407,PROPHAGE,ACLAME
gene:proph:167412,PROPHAGE,ACLAME
gene:proph:167413,PROPHAGE,ACLAME
gene:proph:167414,PROPHAGE,ACLAME
gene:proph:167416,PROPHAGE,ACLAME
gene:proph:167418,PROPHAGE,ACLAME
gene:proph:167420,PROPHAGE,ACLAME
gene:proph:167421,PROPHAGE,ACLAME
gene:proph:167422,PROPHAGE,ACLAME
gene:proph:167424,PROPHAGE,ACLAME
gene:proph:167425,PROPHAGE,ACLAME
gene:proph:167426,PROPHAGE,ACLAME
gene:proph:167427,PROPHAGE,ACLAME
gene:proph:167429,IS,ACLAME
gene:proph:167431,PROPHAGE,ACLAME
gene:proph:167432,PROPHAGE,ACLAME
gene:proph:167433,PROPHAGE,ACLAME
gene:proph:167436,PROPHAGE,ACLAME
gene:proph:167438,PROPHAGE,ACLAME
gene:proph:167439,PROPHAGE,ACLAME
gene:proph:167440,PROPHAGE,ACLAME
gene:proph:167441,PROPHAGE,ACLAME
gene:proph:167442,PROPHAGE,ACLAME
gene:proph:167443,PROPHAGE,ACLAME
gene:proph:167447,PROPHAGE,ACLAME
gene:proph:167448,PROPHAGE,ACLAME
gene:proph:167451,PROPHAGE,ACLAME
gene:proph:167453,PROPHAGE,ACLAME
gene:proph:167454,PROPHAGE,ACLAME
gene:proph:167456,PROPHAGE,ACLAME
gene:proph:167458,PROPHAGE,ACLAME
gene:proph:167460,PROPHAGE,ACLAME
gene:proph:167461,PROPHAGE,ACLAME
gene:proph:167462,PROPHAGE,ACLAME
gene:proph:167464,PROPHAGE,ACLAME
gene:proph:167466,PROPHAGE,ACLAME
gene:proph:167467,PROPHAGE,ACLAME
gene:proph:167468,PROPHAGE,ACLAME
gene:proph:167469,PROPHAGE,ACLAME
gene:proph:167471,PROPHAGE,ACLAME
gene:proph:167475,PROPHAGE,ACLAME
gene:proph:167476,PROPHAGE,ACLAME
gene:proph:167478,PROPHAGE,ACLAME
gene:proph:167479,PROPHAGE,ACLAME
gene:proph:167481,PROPHAGE,ACLAME
gene:proph:167483,PROPHAGE,ACLAME
gene:proph:167484,PROPHAGE,ACLAME
gene:proph:167485,PROPHAGE,ACLAME
gene:proph:167486,PROPHAGE,ACLAME
gene:proph:167487,PROPHAGE,ACLAME
gene:proph:167488,PROPHAGE,ACLAME
gene:proph:167490,PROPHAGE,ACLAME
gene:proph:167492,PROPHAGE,ACLAME
gene:proph:167493,PROPHAGE,ACLAME
gene:proph:167494,PROPHAGE,ACLAME
gene:proph:167495,PROPHAGE,ACLAME
gene:proph:167497,PROPHAGE,ACLAME
gene:proph:167503,PROPHAGE,ACLAME
gene:proph:167504,PROPHAGE,ACLAME
gene:proph:167506,PROPHAGE,ACLAME
gene:proph:167507,PROPHAGE,ACLAME
gene:proph:167508,PROPHAGE,ACLAME
gene:proph:167510,PROPHAGE,ACLAME
gene:proph:167511,PROPHAGE,ACLAME
gene:proph:167512,PROPHAGE,ACLAME
gene:proph:167513,PROPHAGE,ACLAME
gene:proph:167515,PROPHAGE,ACLAME
gene:proph:167641,PROPHAGE,ACLAME
gene:proph:167642,PROPHAGE,ACLAME
gene:proph:167643,PROPHAGE,ACLAME
gene:proph:167644,PROPHAGE,ACLAME
gene:proph:167645,PROPHAGE,ACLAME
gene:proph:167646,PROPHAGE,ACLAME
gene:proph:167647,PROPHAGE,ACLAME
gene:proph:167648,PROPHAGE,ACLAME
gene:proph:167649,PROPHAGE,ACLAME
gene:proph:167793,PROPHAGE,ACLAME
gene:proph:167794,PROPHAGE,ACLAME
gene:proph:167795,PROPHAGE,ACLAME
gene:proph:167803,PROPHAGE,ACLAME
gene:proph:167804,PROPHAGE,ACLAME
gene:proph:167808,PROPHAGE,ACLAME
gene:proph:167809,PROPHAGE,ACLAME
gene:proph:167815,PROPHAGE,ACLAME
gene:proph:167816,PROPHAGE,ACLAME
gene:proph:167817,PROPHAGE,ACLAME
gene:proph:167822,PROPHAGE,ACLAME
gene:proph:167823,PROPHAGE,ACLAME
gene:proph:167832,PROPHAGE,ACLAME
gene:proph:167839,PROPHAGE,ACLAME
gene:proph:167840,PROPHAGE,ACLAME
gene:proph:167844,PROPHAGE,ACLAME
gene:proph:167845,PROPHAGE,ACLAME
gene:proph:167847,PROPHAGE,ACLAME
gene:proph:167852,PROPHAGE,ACLAME
gene:proph:167859,PROPHAGE,ACLAME
gene:proph:167861,PROPHAGE,ACLAME
gene:proph:167868,PROPHAGE,ACLAME
gene:proph:167870,PROPHAGE,ACLAME
gene:proph:167874,PROPHAGE,ACLAME
gene:proph:167938,PROPHAGE,ACLAME
gene:proph:167991,IS,ACLAME
gene:proph:167992,IS,ACLAME
gene:proph:168314,PROPHAGE,ACLAME
gene:proph:168324,PROPHAGE,ACLAME
gene:proph:168326,PROPHAGE,ACLAME
gene:proph:168327,PROPHAGE,ACLAME
gene:proph:168330,PROPHAGE,ACLAME
gene:proph:168332,PROPHAGE,ACLAME
gene:proph:168333,PROPHAGE,ACLAME
gene:proph:168336,PROPHAGE,ACLAME
gene:proph:168337,PROPHAGE,ACLAME
gene:proph:168343,PROPHAGE,ACLAME
gene:proph:168384,PROPHAGE,ACLAME
gene:proph:168385,PROPHAGE,ACLAME
gene:proph:168386,PROPHAGE,ACLAME
gene:proph:168420,PROPHAGE,ACLAME
gene:proph:168421,PROPHAGE,ACLAME
gene:proph:168422,PROPHAGE,ACLAME
gene:proph:168423,PROPHAGE,ACLAME
gene:proph:168425,PROPHAGE,ACLAME
gene:proph:168429,PROPHAGE,ACLAME
gene:proph:168430,PROPHAGE,ACLAME
gene:proph:168436,PROPHAGE,ACLAME
gene:proph:168438,PROPHAGE,ACLAME
gene:proph:168440,PROPHAGE,ACLAME
gene:proph:168445,PROPHAGE,ACLAME
gene:proph:168446,PROPHAGE,ACLAME
gene:proph:168447,PROPHAGE,ACLAME
gene:proph:168448,PROPHAGE,ACLAME
gene:proph:168449,PROPHAGE,ACLAME
gene:proph:168450,PROPHAGE,ACLAME
gene:proph:168452,PROPHAGE,ACLAME
gene:proph:168453,PROPHAGE,ACLAME
gene:proph:168454,PROPHAGE,ACLAME
gene:proph:168455,PROPHAGE,ACLAME
gene:proph:168458,PROPHAGE,ACLAME
gene:proph:168461,PROPHAGE,ACLAME
gene:proph:168466,PROPHAGE,ACLAME
gene:proph:168469,PROPHAGE,ACLAME
gene:proph:168479,PROPHAGE,ACLAME
gene:proph:168481,PROPHAGE,ACLAME
gene:proph:168482,PROPHAGE,ACLAME
gene:proph:168485,PROPHAGE,ACLAME
gene:proph:168486,PROPHAGE,ACLAME
gene:proph:168488,PROPHAGE,ACLAME
gene:proph:168489,PROPHAGE,ACLAME
gene:proph:168492,PROPHAGE,ACLAME
gene:proph:168494,PROPHAGE,ACLAME
gene:proph:168495,PROPHAGE,ACLAME
gene:proph:168498,PROPHAGE,ACLAME
gene:proph:168500,PROPHAGE,ACLAME
gene:proph:168505,PROPHAGE,ACLAME
gene:proph:168506,PROPHAGE,ACLAME
gene:proph:168507,VIRUS,ACLAME
gene:proph:168508,PROPHAGE,ACLAME
gene:proph:168510,PROPHAGE,ACLAME
gene:proph:168523,PROPHAGE,ACLAME
gene:proph:168682,PROPHAGE,ACLAME
gene:proph:168686,PROPHAGE,ACLAME
gene:proph:168687,PROPHAGE,ACLAME
gene:proph:168688,PROPHAGE,ACLAME
gene:proph:168689,PROPHAGE,ACLAME
gene:proph:168690,PROPHAGE,ACLAME
gene:proph:168691,PROPHAGE,ACLAME
gene:proph:168692,PROPHAGE,ACLAME
gene:proph:168693,PROPHAGE,ACLAME
gene:proph:168695,PROPHAGE,ACLAME
gene:proph:168696,PROPHAGE,ACLAME
gene:proph:168697,PROPHAGE,ACLAME
gene:proph:168698,PROPHAGE,ACLAME
gene:proph:168699,PROPHAGE,ACLAME
gene:proph:168700,PROPHAGE,ACLAME
gene:proph:168701,PROPHAGE,ACLAME
gene:proph:168702,PROPHAGE,ACLAME
gene:proph:168703,PROPHAGE,ACLAME
gene:proph:168704,PROPHAGE,ACLAME
gene:proph:168705,PROPHAGE,ACLAME
gene:proph:168709,PROPHAGE,ACLAME
gene:proph:168712,PROPHAGE,ACLAME
gene:proph:168713,PROPHAGE,ACLAME
gene:proph:168718,PROPHAGE,ACLAME
gene:proph:168719,PROPHAGE,ACLAME
gene:proph:168721,PROPHAGE,ACLAME
gene:proph:168722,PROPHAGE,ACLAME
gene:proph:168723,PROPHAGE,ACLAME
gene:proph:168724,PROPHAGE,ACLAME
gene:proph:168725,PROPHAGE,ACLAME
gene:proph:168726,PROPHAGE,ACLAME
gene:proph:168727,PROPHAGE,ACLAME
gene:proph:168728,PROPHAGE,ACLAME
gene:proph:168729,PROPHAGE,ACLAME
gene:proph:168730,PROPHAGE,ACLAME
gene:proph:168731,PROPHAGE,ACLAME
gene:proph:168732,PROPHAGE,ACLAME
gene:proph:168739,PROPHAGE,ACLAME
gene:proph:168744,PROPHAGE,ACLAME
gene:proph:168745,PROPHAGE,ACLAME
gene:proph:168746,PROPHAGE,ACLAME
gene:proph:168747,PROPHAGE,ACLAME
gene:proph:168748,PROPHAGE,ACLAME
gene:proph:168749,PROPHAGE,ACLAME
gene:proph:168750,PROPHAGE,ACLAME
gene:proph:168753,PROPHAGE,ACLAME
gene:proph:168754,PROPHAGE,ACLAME
gene:proph:168755,PROPHAGE,ACLAME
gene:proph:168756,PROPHAGE,ACLAME
gene:proph:168757,PROPHAGE,ACLAME
gene:proph:168758,PROPHAGE,ACLAME
gene:proph:168759,PROPHAGE,ACLAME
gene:proph:168760,PROPHAGE,ACLAME
gene:proph:168761,PROPHAGE,ACLAME
gene:proph:168762,PROPHAGE,ACLAME
gene:proph:168793,PROPHAGE,ACLAME
gene:proph:168795,PROPHAGE,ACLAME
gene:proph:168796,PROPHAGE,ACLAME
gene:proph:168797,PROPHAGE,ACLAME
gene:proph:168798,PROPHAGE,ACLAME
gene:proph:168799,PROPHAGE,ACLAME
gene:proph:168804,PROPHAGE,ACLAME
gene:proph:168805,PROPHAGE,ACLAME
gene:proph:168806,PROPHAGE,ACLAME
gene:proph:168807,PROPHAGE,ACLAME
gene:proph:168808,PROPHAGE,ACLAME
gene:proph:168809,PROPHAGE,ACLAME
gene:proph:168810,PROPHAGE,ACLAME
gene:proph:168811,PROPHAGE,ACLAME
gene:proph:168812,PROPHAGE,ACLAME
gene:proph:168813,PROPHAGE,ACLAME
gene:proph:168814,PROPHAGE,ACLAME
gene:proph:168815,PROPHAGE,ACLAME
gene:proph:168816,PROPHAGE,ACLAME
gene:proph:168819,PROPHAGE,ACLAME
gene:proph:168820,PROPHAGE,ACLAME
gene:proph:168821,PROPHAGE,ACLAME
gene:proph:168822,PROPHAGE,ACLAME
gene:proph:168823,PROPHAGE,ACLAME
gene:proph:168824,PROPHAGE,ACLAME
gene:proph:168971,PROPHAGE,ACLAME
gene:proph:168974,PROPHAGE,ACLAME
gene:proph:168976,PROPHAGE,ACLAME
gene:proph:168977,PROPHAGE,ACLAME
gene:proph:168978,PROPHAGE,ACLAME
gene:proph:168981,PROPHAGE,ACLAME
gene:proph:168983,PROPHAGE,ACLAME
gene:proph:168984,PROPHAGE,ACLAME
gene:proph:168985,PROPHAGE,ACLAME
gene:proph:168988,PROPHAGE,ACLAME
gene:proph:168989,PROPHAGE,ACLAME
gene:proph:168990,PROPHAGE,ACLAME
gene:proph:168991,PROPHAGE,ACLAME
gene:proph:168992,PROPHAGE,ACLAME
gene:proph:168995,PROPHAGE,ACLAME
gene:proph:168997,PROPHAGE,ACLAME
gene:proph:168998,PROPHAGE,ACLAME
gene:proph:169001,PROPHAGE,ACLAME
gene:proph:169002,PROPHAGE,ACLAME
gene:proph:169003,PROPHAGE,ACLAME
gene:proph:169004,PROPHAGE,ACLAME
gene:proph:169005,PROPHAGE,ACLAME
gene:proph:169009,PROPHAGE,ACLAME
gene:proph:169010,PROPHAGE,ACLAME
gene:proph:169016,PROPHAGE,ACLAME
gene:proph:169017,PROPHAGE,ACLAME
gene:proph:169018,PROPHAGE,ACLAME
gene:proph:169019,PROPHAGE,ACLAME
gene:proph:169020,PROPHAGE,ACLAME
gene:proph:169021,PROPHAGE,ACLAME
gene:proph:169022,PROPHAGE,ACLAME
gene:proph:169024,PROPHAGE,ACLAME
gene:proph:169031,PROPHAGE,ACLAME
gene:proph:169032,PROPHAGE,ACLAME
gene:proph:169069,PROPHAGE,ACLAME
gene:proph:169070,PROPHAGE,ACLAME
gene:proph:169071,IS,ACLAME
gene:proph:169072,IS,ACLAME
gene:proph:169073,IS,ACLAME
gene:proph:169074,PROPHAGE,ACLAME
gene:proph:169075,PROPHAGE,ACLAME
gene:proph:169078,IS,ACLAME
gene:proph:169080,PROPHAGE,ACLAME
gene:proph:169084,PROPHAGE,ACLAME
gene:proph:169085,PROPHAGE,ACLAME
gene:proph:169087,PROPHAGE,ACLAME
gene:proph:169096,PROPHAGE,ACLAME
gene:proph:169097,IS,ACLAME
gene:proph:169098,PROPHAGE,ACLAME
gene:proph:169099,PROPHAGE,ACLAME
gene:proph:169100,PROPHAGE,ACLAME
gene:proph:169101,PROPHAGE,ACLAME
gene:proph:169102,PROPHAGE,ACLAME
gene:proph:169103,IS,ACLAME
gene:proph:169105,PROPHAGE,ACLAME
gene:proph:169106,PROPHAGE,ACLAME
gene:proph:169107,PROPHAGE,ACLAME
gene:proph:169108,PROPHAGE,ACLAME
gene:proph:169109,PROPHAGE,ACLAME
gene:proph:169110,IS,ACLAME
gene:proph:169111,PROPHAGE,ACLAME
gene:proph:169112,TE,ACLAME
gene:proph:169113,PROPHAGE,ACLAME
gene:proph:169115,PROPHAGE,ACLAME
gene:proph:169116,PROPHAGE,ACLAME
